_id,SBA Physical Declaration Number,SBA EIDL Declaration Number,FEMA Disaster Number,SBA Disaster Number,Damaged Property City Name,Damaged Property Zip Code,Damaged Property County/Parish Name,Damaged Property State Code,Total Verified Loss,Verified Loss Real Estate,Verified Loss Content,Total Approved Loan Amount,Approved Amount Real Estate,Approved Amount Content,Approved Amount EIDL
1,11891,11892,,NY-00074,YONKERS,10701,WESTCHESTER,NY,100121,98421,1700,43400,41700,1700,0
2,11891,11892,,NY-00074,YONKERS,10703,WESTCHESTER,NY,37131,37131,0,0,0,0,0
3,11909,11910,,TN-00033,CHATTANOOGA,37404,HAMILTON,TN,22370,8300,14070,22400,8300,14100,0
4,11909,11910,,TN-00033,CHATTANOOGA,37411,HAMILTON,TN,152597,86888,65709,152600,86900,65700,0
5,11909,11910,,TN-00033,CHATTANOOGA,37412,HAMILTON,TN,1561422,1054936,506486,1558600,555000,506500,497100
6,11909,11910,,TN-00033,CHATTANOOGA,37415,HAMILTON,TN,20768,14768,6000,0,0,0,0
7,11909,11910,,TN-00033,EAST RIDGE,37412,HAMILTON,TN,1020453,956015,64438,87300,0,0,87300
8,11924,11925,,PA-00027,BLOOMSBURG,17815,COLUMBIA,PA,1376864,1224491,152373,782500,624000,152300,6200
9,11926,11927,,IN-00031,CLARKSVILLE,47129,CLARK,IN,53727,53727,0,43800,43800,0,0
10,11926,11927,,IN-00031,JEFFERSONVILLE,47130,CLARK,IN,644524,627452,17072,177400,110300,17100,0
11,11926,11927,,IN-00031,NEW ALBANY,47150,FLOYD,IN,76450,76450,0,0,0,0,0
12,11926,11927,,IN-00031,SELLERSBURG,47172,CLARK,IN,32399,32399,0,0,0,0,0
13,11939,11940,,VA-00026,CHESAPEAKE,23320,CHESAPEAKE CITY,VA,29073,14766,14307,0,0,0,0
14,11939,11940,,VA-00026,CHESAPEAKE,23322,CHESAPEAKE CITY,VA,293020,265943,27077,185800,183900,1900,0
15,11939,11940,,VA-00026,CHESAPEAKE,23323,CHESAPEAKE CITY,VA,40781,40781,0,0,0,0,0
16,11939,11940,,VA-00026,CHESAPEAKE,23324,CHESAPEAKE CITY,VA,24328,23578,750,0,0,0,0
17,11939,11940,,VA-00026,HAMPTON,23663,HAMPTON CITY,VA,14800,14800,0,0,0,0,0
18,11939,11940,,VA-00026,HAMPTON,23664,HAMPTON CITY,VA,113518,113518,0,113600,113600,0,0
19,11939,11940,,VA-00026,HAMPTON,23669,HAMPTON CITY,VA,156641,123665,32976,0,0,0,0
20,11939,11940,,VA-00026,NEWPORT NEWS,23602,NEWPORT NEWS CITY,VA,7163,7163,0,0,0,0,0
21,11939,11940,,VA-00026,NEWPORT NEWS,23606,NEWPORT NEWS CITY,VA,10472,10472,0,0,0,0,0
22,11939,11940,,VA-00026,NEWPORT NEWS,23607,NEWPORT NEWS CITY,VA,338445,338445,0,230400,225400,0,5000
23,11939,11940,,VA-00026,NORFOLK,23502,NORFOLK CITY,VA,10623,10623,0,0,0,0,0
24,11939,11940,,VA-00026,NORFOLK,23503,NORFOLK CITY,VA,377252,359689,17563,254000,235100,6800,12100
25,11939,11940,,VA-00026,NORFOLK,23504,NORFOLK CITY,VA,335844,257529,78315,9600,8100,0,1500
26,11939,11940,,VA-00026,NORFOLK,23505,NORFOLK CITY,VA,50026,50026,0,38900,38900,0,0
27,11939,11940,,VA-00026,NORFOLK,23508,NORFOLK CITY,VA,58850,58850,0,12800,12800,0,0
28,11939,11940,,VA-00026,NORFOLK,23509,NORFOLK CITY,VA,3995,3995,0,0,0,0,0
29,11939,11940,,VA-00026,NORFOLK,23513,NORFOLK CITY,VA,12645,12645,0,9100,9100,0,0
30,11939,11940,,VA-00026,NORFOLK,23518,NORFOLK CITY,VA,73810,68510,5300,23300,16100,5300,1900
31,11939,11940,,VA-00026,NORFOLK,23522,NORFOLK CITY,VA,92926,77291,15635,0,0,0,0
32,11939,11940,,VA-00026,NORFOLK,23523,NORFOLK CITY,VA,26333,25333,1000,26400,25400,1000,0
33,11939,11940,,VA-00026,Norfolk,23510,NORFOLK CITY,VA,0,0,0,99000,0,0,99000
34,11939,11940,,VA-00026,POQUOSON,23662,POQUOSON CITY,VA,98995,75172,23823,79800,73400,6400,0
35,11939,11940,,VA-00026,PORTSMOUTH,23702,PORTSMOUTH CITY,VA,16640,15640,1000,0,0,0,0
36,11939,11940,,VA-00026,SEAFORD,23696,YORK,VA,387423,331346,56077,308500,251500,45100,11900
37,11939,11940,,VA-00026,VIRGINIA BEACH,23455,CHESAPEAKE CITY,VA,45930,45930,0,0,0,0,0
38,11939,11940,,VA-00026,VIRGINIA BEACH,23451,VIRGINIA BEACH CITY,VA,2126084,1571228,554856,892800,539200,353600,0
39,11939,11940,,VA-00026,VIRGINIA BEACH,23455,VIRGINIA BEACH CITY,VA,745580,621945,123635,880100,592100,123600,164400
40,11939,11940,,VA-00026,VIRGINIA BEACH,23456,VIRGINIA BEACH CITY,VA,16501,16501,0,14000,14000,0,0
41,11939,11940,,VA-00026,YORKTOWN,23690,YORK,VA,45952,45952,0,46000,46000,0,0
42,11941,11942,,NC-00022,AVON,27915,DARE,NC,70576,52701,17875,68300,50500,17800,0
43,11941,11942,,NC-00022,BUXTON,27920,DARE,NC,567279,517810,49469,645500,462400,47400,135700
44,11941,11942,,NC-00022,Columbia,27925,TYRRELL,NC,0,0,0,18700,0,0,18700
45,11941,11942,,NC-00022,ENGELHARD,27824,HYDE,NC,104521,104521,0,117500,104600,0,12900
46,11941,11942,,NC-00022,GRANDY,27939,CURRITUCK,NC,141498,111498,30000,0,0,0,0
47,11941,11942,,NC-00022,KILL DEVIL HILLS,27948,DARE,NC,16977,16977,0,58300,0,0,58300
48,11941,11942,,NC-00022,kill devil hills,27948,DARE,NC,0,0,0,3900,0,0,3900
49,11941,11942,,NC-00022,KITTY HAWK,27949,DARE,NC,11125,9725,1400,53600,0,0,53600
50,11941,11942,,NC-00022,Manteo,27954,DARE,NC,0,0,0,85600,0,0,85600
51,11941,11942,,NC-00022,NAGS HEAD,27959,DARE,NC,1310009,1052964,257045,1071700,781400,176600,113700
52,11941,11942,,NC-00022,OCRACOKE,27960,HYDE,NC,149240,0,149240,490600,341300,149300,0
53,11941,11942,,NC-00022,RODANTHE,27968,DARE,NC,176059,167209,8850,57300,53100,3100,1100
54,11941,11942,,NC-00022,WANCHESE,27981,DARE,NC,46570,0,46570,46600,0,46600,0
55,11958,11959,,AR-00036,NORTH LITTLE ROCK,72118,PULASKI,AR,37864,647,37217,80500,0,37200,43300
56,11958,11959,,AR-00036,SHERIDAN,72150,GRANT,AR,53737,46237,7500,0,0,0,0
57,11966,11967,,PR-00006,PUERTO NUEVO,920,SAN JUAN,PR,10994,6844,4150,5000,5000,0,0
58,11966,11967,,PR-00006,SAN JUAN,920,SAN JUAN,PR,118587,59986,58601,118600,60000,58600,0
59,11986,11987,,AL-00025,ATMORE,36502,ESCAMBIA,AL,46305,43305,3000,47600,43400,3000,1200
60,11986,11987,,AL-00025,BREWTON,36426,ESCAMBIA,AL,70695,21752,48943,49000,0,49000,0
61,11986,11987,,AL-00025,castleberry,36432,CONECUH,AL,0,0,0,22100,0,0,22100
62,11996,11997,,FL-00049,AVENTURA,33160,MIAMI-DADE,FL,19319,9672,9647,19400,9700,9700,0
63,11996,11997,,FL-00049,AVENTURA,33180,MIAMI-DADE,FL,31284,0,31284,31600,0,28800,2800
64,11996,11997,,FL-00049,CORAL GABLES,33134,MIAMI-DADE,FL,56093,493,55600,0,0,0,0
65,11996,11997,,FL-00049,FT LAUDERDALE,33315,BROWARD,FL,195702,176452,19250,192500,173200,19300,0
66,11996,11997,,FL-00049,HALLANDALE,33009,BROWARD,FL,31877,0,31877,0,0,0,0
67,11996,11997,,FL-00049,HALLANDALE BEACH,33009,BROWARD,FL,800894,672889,128005,545100,448800,96300,0
68,11996,11997,,FL-00049,HOLLYWOOD,33019,BROWARD,FL,9708,6338,3370,9800,6400,3400,0
69,11996,11997,,FL-00049,MIAMI,33122,MIAMI-DADE,FL,25107,0,25107,0,0,0,0
70,11996,11997,,FL-00049,MIAMI,33135,MIAMI-DADE,FL,996897,996897,0,996900,996900,0,0
71,11996,11997,,FL-00049,MIAMI,33139,MIAMI-DADE,FL,6540,6540,0,18800,6600,0,12200
72,11996,11997,,FL-00049,MIAMI,33165,MIAMI-DADE,FL,46950,46950,0,47000,47000,0,0
73,11996,11997,,FL-00049,MIAMI,33174,MIAMI-DADE,FL,16671,16671,0,0,0,0,0
74,11996,11997,,FL-00049,MIAMI,33181,MIAMI-DADE,FL,81329,81329,0,81400,81400,0,0
75,11996,11997,,FL-00049,MIAMI,33186,MIAMI-DADE,FL,42246,2598,39648,72000,0,39700,32300
76,11996,11997,,FL-00049,MIAMI BEACH,33141,MIAMI-DADE,FL,44671,11746,32925,0,0,0,0
77,11996,11997,,FL-00049,MIRAMAR,33023,BROWARD,FL,14015,14015,0,0,0,0,0
78,11996,11997,,FL-00049,NORTH MIAMI BEACH,33162,MIAMI-DADE,FL,29899,7612,22287,19000,0,14000,5000
79,11996,11997,,FL-00049,PEMBROKE PARK,33009,BROWARD,FL,25173,11199,13974,55500,11200,14000,30300
80,11996,11997,,FL-00049,POMPANO BEACH,33064,BROWARD,FL,89197,54618,34579,79200,44700,34500,0
81,11996,11997,,FL-00049,POMPANO BEACH,33069,BROWARD,FL,151498,11329,140169,108800,5900,102900,0
82,12004,12005,,PR-00007,AIBONITO,705,AIBONITO,PR,220756,161231,59525,211000,143900,24600,42500
83,12031,12032,,AR-00040,DES ARC,72040,PRAIRIE,AR,49213,40649,8564,0,0,0,0
84,12031,12032,,AR-00040,HEBER SPRINGS,72543,CLEBURNE,AR,45010,45010,0,45100,45100,0,0
85,12031,12032,,AR-00040,LITTLE ROCK,72202,PULASKI,AR,210078,98256,111822,210100,98300,111800,0
86,12031,12032,,AR-00040,N LITTLE ROCK,72117,PULASKI,AR,54520,54520,0,0,0,0,0
87,12031,12032,,AR-00040,NORTH LITTLE ROCK,72117,PULASKI,AR,12959,12959,0,14300,13000,0,1300
88,12031,12032,,AR-00040,SHERWOOD,72076,PULASKI,AR,54645,0,54645,0,0,0,0
89,12038,12039,,CA-00150,BIG BEAR LAKE,92315,SAN BERNARDINO,CA,113669,111769,1900,141800,110000,0,31800
90,12038,12039,,CA-00150,LA CANADA FLINTRIDGE,91011,LOS ANGELES,CA,841922,841922,0,827300,827300,0,0
91,12038,12039,,CA-00150,LONG BEACH,90802,LOS ANGELES,CA,89688,88688,1000,15800,15800,0,0
92,12038,12039,,CA-00150,LONG BEACH,90804,LOS ANGELES,CA,51546,44536,7010,0,0,0,0
93,12038,12039,,CA-00150,SAN PEDRO,90731,LOS ANGELES,CA,18770,18770,0,18800,18800,0,0
94,12038,12039,,CA-00150,WOODLAND HILLS,91364,LOS ANGELES,CA,96272,96272,0,0,0,0,0
95,12096,12097,1893,WV-00016,BEAVER,25813,RALEIGH,WV,448777,409175,39602,88800,86100,2700,0
96,12096,12097,1893,WV-00016,BECKLEY,25801,RALEIGH,WV,380363,338908,41455,0,0,0,0
97,12096,12097,1893,WV-00016,BLUEFIELD,24701,MERCER,WV,12499,12499,0,0,0,0,0
98,12096,12097,1893,WV-00016,CAMP CREEK,25820,MERCER,WV,26645,18897,7748,0,0,0,0
99,12096,12097,1893,WV-00016,CRAB ORCHARD,25827,RALEIGH,WV,226695,221599,5096,0,0,0,0
100,12096,12097,1893,WV-00016,GAULEY BRIDGE,25085,FAYETTE,WV,27760,27760,0,27800,27800,0,0
101,12096,12097,1893,WV-00016,GLEN MORGAN,25813,RALEIGH,WV,193538,134072,59466,213500,127700,59400,26400
102,12096,12097,1893,WV-00016,KEGLEY,24731,MERCER,WV,9697,9697,0,0,0,0,0
103,12096,12097,1893,WV-00016,PRINCETON,24740,MERCER,WV,5368,4368,1000,0,0,0,0
104,12096,12097,1893,WV-00016,RALEIGH,25911,RALEIGH,WV,34232,33832,400,0,0,0,0
105,12098,12099,1894,RI-00006,ASHAWAY,2804,WASHINGTON,RI,26162,24112,2050,0,0,0,0
106,12098,12099,1894,RI-00006,BARRINGTON,2806,BRISTOL,RI,119784,73110,46674,56300,0,43300,13000
107,12098,12099,1894,RI-00006,BLOCK ISLAND,2807,WASHINGTON,RI,29601,29601,0,29700,29700,0,0
108,12098,12099,1894,RI-00006,BRADFORD,2808,WASHINGTON,RI,330322,131184,199138,19000,14000,5000,0
109,12098,12099,1894,RI-00006,BRISTOL,2809,BRISTOL,RI,422747,363032,59715,14000,14000,0,0
110,12098,12099,1894,RI-00006,Bristol,2809,BRISTOL,RI,6000,0,6000,0,0,0,0
111,12098,12099,1894,RI-00006,CENTRAL FALLS,2863,KENT,RI,19229,354,18875,0,0,0,0
112,12098,12099,1894,RI-00006,CENTRAL FALLS,2863,PROVIDENCE,RI,91531,86283,5248,32200,6200,2900,23100
113,12098,12099,1894,RI-00006,CHARLESTOWN,2813,WASHINGTON,RI,28844,26094,2750,13400,11600,1800,0
114,12098,12099,1894,RI-00006,COVENTRY,2816,KENT,RI,788778,774305,14473,83100,69100,0,14000
115,12098,12099,1894,RI-00006,CRANSTON,2905,PROVIDENCE,RI,446269,229644,216625,328800,120800,205200,2800
116,12098,12099,1894,RI-00006,CRANSTON,2910,PROVIDENCE,RI,3451898,2283036,1168862,1508000,642000,637400,228600
117,12098,12099,1894,RI-00006,CRANSTON,2920,PROVIDENCE,RI,1903857,932106,971751,1748300,458300,789900,500100
118,12098,12099,1894,RI-00006,CRANSTON,2921,PROVIDENCE,RI,52622,45937,6685,47200,46000,1200,0
119,12098,12099,1894,RI-00006,CUMBERLAND,2864,PROVIDENCE,RI,253709,163907,89802,239400,74000,59800,105600
120,12098,12099,1894,RI-00006,E GREENWICH,2818,KENT,RI,102961,94571,8390,0,0,0,0
121,12098,12099,1894,RI-00006,EAST GREENWICH,2818,KENT,RI,22342,22342,0,13200,13200,0,0
122,12098,12099,1894,RI-00006,EAST PROVIDENCE,2914,PROVIDENCE,RI,151457,123601,27856,37000,30000,0,7000
123,12098,12099,1894,RI-00006,EAST PROVIDENCE,2915,PROVIDENCE,RI,4758,4758,0,4800,4800,0,0
124,12098,12099,1894,RI-00006,EXETER,2822,WASHINGTON,RI,85135,74347,10788,18600,0,5600,13000
125,12098,12099,1894,RI-00006,HARRISVILLE,2830,PROVIDENCE,RI,30892,30892,0,0,0,0,0
126,12098,12099,1894,RI-00006,HOPE,2831,KENT,RI,7220,0,7220,0,0,0,0
127,12098,12099,1894,RI-00006,HOPE,2831,PROVIDENCE,RI,50836,50836,0,13900,11500,0,2400
128,12098,12099,1894,RI-00006,HOPE VALLEY,2832,WASHINGTON,RI,636560,418100,218460,489000,230800,169800,88400
129,12098,12099,1894,RI-00006,JOHNSTON,2919,PROVIDENCE,RI,194044,171294,22750,38900,32400,1500,5000
130,12098,12099,1894,RI-00006,LINCOLN,2865,PROVIDENCE,RI,168221,168221,0,0,0,0,0
131,12098,12099,1894,RI-00006,LITTLE COMPTON,2837,NEWPORT,RI,16013,16013,0,14000,14000,0,0
132,12098,12099,1894,RI-00006,MANVILLE,2838,PROVIDENCE,RI,67977,60925,7052,81600,61000,7000,0
133,12098,12099,1894,RI-00006,MIDDLETOWN,2842,NEWPORT,RI,33750,33750,0,26100,21700,0,0
134,12098,12099,1894,RI-00006,N KINGSTOWN,2852,WASHINGTON,RI,12904,12904,0,0,0,0,0
135,12098,12099,1894,RI-00006,NARRAGANSETT,2882,WASHINGTON,RI,60424,53174,7250,48300,41800,4900,1600
136,12098,12099,1894,RI-00006,Narragansett,2882,WASHINGTON,RI,0,0,0,24400,0,0,24400
137,12098,12099,1894,RI-00006,NEW SHOREHAM,2807,WASHINGTON,RI,6697,6697,0,0,0,0,0
138,12098,12099,1894,RI-00006,NEWPORT,2840,NEWPORT,RI,379384,379384,0,361600,361600,0,0
139,12098,12099,1894,RI-00006,NORTH KINGSTOWN,2852,WASHINGTON,RI,261228,198928,62300,113400,113400,0,0
140,12098,12099,1894,RI-00006,NORTH PROVIDENCE,2904,PROVIDENCE,RI,37918,37918,0,38000,38000,0,0
141,12098,12099,1894,RI-00006,NORTH PROVIDENCE,2911,PROVIDENCE,RI,141607,130807,10800,8300,1300,7000,0
142,12098,12099,1894,RI-00006,NORTH SCITUATE,2857,PROVIDENCE,RI,8000,0,8000,0,0,0,0
143,12098,12099,1894,RI-00006,NORTH SMITHFIELD,2896,PROVIDENCE,RI,16464,16464,0,0,0,0,0
144,12098,12099,1894,RI-00006,PAWTUCKET,2814,PROVIDENCE,RI,7287,7287,0,7300,7300,0,0
145,12098,12099,1894,RI-00006,PAWTUCKET,2860,PROVIDENCE,RI,214646,176247,38399,14000,14000,0,0
146,12098,12099,1894,RI-00006,PEACE DALE,2879,WASHINGTON,RI,80176,72516,7660,16100,14900,1200,0
147,12098,12099,1894,RI-00006,PORTSMOUTH,2871,NEWPORT,RI,220091,210631,9460,5800,5800,0,0
148,12098,12099,1894,RI-00006,PROVIDENCE,2094,PROVIDENCE,RI,31152,31152,0,0,0,0,0
149,12098,12099,1894,RI-00006,PROVIDENCE,2904,PROVIDENCE,RI,189128,62918,126210,178800,23800,122500,32500
150,12098,12099,1894,RI-00006,PROVIDENCE,2905,PROVIDENCE,RI,51188,46988,4200,33500,29300,4200,0
151,12098,12099,1894,RI-00006,PROVIDENCE,2907,PROVIDENCE,RI,70864,55389,15475,61000,44100,15400,1500
152,12098,12099,1894,RI-00006,PROVIDENCE,2908,PROVIDENCE,RI,45642,37342,8300,16500,9200,6300,1000
153,12098,12099,1894,RI-00006,PROVIDENCE,2909,PROVIDENCE,RI,1897405,1816307,81098,702900,623000,50600,29300
154,12098,12099,1894,RI-00006,PROVIDENCE,2910,PROVIDENCE,RI,7540,0,7540,0,0,0,0
155,12098,12099,1894,RI-00006,PROVIDENCE,2940,PROVIDENCE,RI,1568,1568,0,0,0,0,0
156,12098,12099,1894,RI-00006,Providence,2909,PROVIDENCE,RI,0,0,0,19500,0,0,19500
157,12098,12099,1894,RI-00006,RUMFORD,2916,PROVIDENCE,RI,146669,9010,137659,14000,9100,4900,0
158,12098,12099,1894,RI-00006,SHANNOCK,2875,WASHINGTON,RI,4000,4000,0,4000,4000,0,0
159,12098,12099,1894,RI-00006,SMITHFIELD,2917,PROVIDENCE,RI,74376,30097,44279,73700,16100,44200,13400
160,12098,12099,1894,RI-00006,SOUTH KINGSTOWN,2879,WASHINGTON,RI,111879,87429,24450,46400,42000,4400,0
161,12098,12099,1894,RI-00006,TIVERTON,2878,NEWPORT,RI,29963,28665,1298,0,0,0,0
162,12098,12099,1894,RI-00006,WAKEFIELD,2879,WASHINGTON,RI,122178,90167,32011,150700,54900,19900,75900
163,12098,12099,1894,RI-00006,WARREN,2885,BRISTOL,RI,26490,25490,1000,24300,21500,1000,1800
164,12098,12099,1894,RI-00006,WARWICK,2886,KENT,RI,8486080,7111111,1374969,1168400,639900,259200,269300
165,12098,12099,1894,RI-00006,WARWICK,2888,KENT,RI,2514637,951620,1563017,1267300,192300,661400,413600
166,12098,12099,1894,RI-00006,WARWICK,2889,KENT,RI,142140,121217,20923,85100,49800,8400,26900
167,12098,12099,1894,RI-00006,Warwick,2886,KENT,RI,0,0,0,5000,0,0,5000
168,12098,12099,1894,RI-00006,warwick,2886,KENT,RI,5900,5900,0,10900,5900,0,5000
169,12098,12099,1894,RI-00006,WARWICK,2886,PROVIDENCE,RI,86066,19180,66886,114700,19200,66900,28600
170,12098,12099,1894,RI-00006,WARWICK,2888,PROVIDENCE,RI,4309,0,4309,4400,0,4400,0
171,12098,12099,1894,RI-00006,WEST GREENWICH,2817,KENT,RI,10207,207,10000,13800,300,10000,3500
172,12098,12099,1894,RI-00006,WEST KINGSTON,2892,WASHINGTON,RI,4956,4956,0,1400,1400,0,0
173,12098,12099,1894,RI-00006,WEST WARICK,2893,KENT,RI,13050,13050,0,0,0,0,0
174,12098,12099,1894,RI-00006,WEST WARWICK,2893,KENT,RI,5417161,3568124,1849037,2565600,1439700,697500,428400
175,12098,12099,1894,RI-00006,WESTERLY,2808,WASHINGTON,RI,10355,10355,0,10400,10400,0,0
176,12098,12099,1894,RI-00006,WESTERLY,2891,WASHINGTON,RI,2353693,1430225,923468,1810600,478400,814100,518100
177,12098,12099,1894,RI-00006,WOONSOCKET,2895,PROVIDENCE,RI,89713,89713,0,0,0,0,0
178,12100,12101,1895,MA-00025,ACUSHNET,2743,BRISTOL,MA,5087,2637,2450,0,0,0,0
179,12100,12101,1895,MA-00025,ALLSTON,2134,SUFFOLK,MA,16100,0,16100,16100,0,16100,0
180,12100,12101,1895,MA-00025,AMESBURY,1913,ESSEX,MA,58249,58249,0,0,0,0,0
181,12100,12101,1895,MA-00025,ANDOVER,1810,ESSEX,MA,161203,155203,6000,157500,151500,6000,0
182,12100,12101,1895,MA-00025,ARLINGTON,2474,MIDDLESEX,MA,172451,170551,1900,48500,43100,1900,3500
183,12100,12101,1895,MA-00025,ARLINGTON,2476,MIDDLESEX,MA,101008,87935,13073,129900,49200,10400,70300
184,12100,12101,1895,MA-00025,ASSONET,2702,BRISTOL,MA,75355,59681,15674,28500,28500,0,0
185,12100,12101,1895,MA-00025,ATTLEBORO,2703,BRISTOL,MA,897774,383555,514219,639100,193600,369500,76000
186,12100,12101,1895,MA-00025,ATTLEBORO,2703,NORFOLK,MA,13144,11544,1600,13200,11600,1600,0
187,12100,12101,1895,MA-00025,BEDFORD,1730,MIDDLESEX,MA,245931,213439,32492,113500,113500,0,0
